projectId,department,document_type,title,progress,views,project_card_size_Kb
143994,Минсельхоз России,Проект постановления Правительства Российской Федерации,"О генно-инженерно-модифицированных организмах, не подлежащих гос-ударственной регистрации, продукции, полученной с применением таких организмов или содержащей такие организмы, и о внесении изменений в постановление Правительства Российской Федерации от 18 января 2023 г. № 35",1,628,0.6474609375
143993,Минкультуры России,Проект ведомственного акта,"О включении выявленного объекта культурного наследия «Дом, где прошли детство и юность Е.Б. Вахтангова», 1870-е гг. (Республика Северная 
Осетия-Алания, г. Владикавказ, ул. Чермена Баева, 17 / ул. Армянская, 2) в единый государственный реестр объектов культурного наследия (памятников истории и культуры) народов Российской Федерации в качестве объекта культурного наследия федерального значения и утверждении границ его территории",1,577,0.5595703125
143992,Росгвардия,Проект ведомственного акта,О внесении изменений в приложения № 1 и № 4 к приказу Федеральной службы войск национальной гвардии Российской Федерации от 1 ноября 2017 г. № 461,0,708,0.384765625
143991,Росгвардия,Проект Указа Президента Российской Федерации,"О внесении изменений в Указ Президента Российской Федерации от 3 августа 2023 г. № 582 ""О мерах по обеспечению обязательного государственного страхования жизни и здоровья граждан Российской Федерации, пребывающих в добровольческих формированиях""",1,625,0.5966796875
143989,Минсельхоз России,Проект ведомственного акта,"Проект приказа Минсельхоза России ""Об утверждении Перечня видов агрофитомелиоративных насаждений""",0,488,0.32421875
143990,Минсельхоз России,Проект постановления Правительства Российской Федерации,"О генно-инженерно-модифицированных организмах, 
не подлежащих государственной регистрации, продукции, полученной с применением таких организмов или содержащей такие организмы, и о внесении изменений в постановление Правительства Российской Федерации от 18 января 2023 г. № 35",1,604,0.6484375
143987,Росреестр,Проект ведомственного акта,"О внесении изменения в Перечень индикаторов риска нарушения обязательных требований при осуществлении Федеральной службой государственной регистрации, кадастра и картографии
и ее территориальными органами федерального государственного земельного контроля (надзора), утвержденный приказом Федеральной службы государственной регистрации, кадастра 
и картографии от 9 июля 2021 г. № П/0303",1,1829,0.5810546875
143988,Минпромторг России,Проект ведомственного акта,"О внесении изменений в приказ Министерства промышленности и торговли Российской Федерации от 1 декабря 2020 г. № 4197 «Об утверждении Порядка определения объема и условий предоставления федеральным бюджетным и автономным учреждениям, подведомственным Министерству промышленности и торговли Российской Федерации, субсидий на иные цели»",1,2121,0.5869140625
143986,Ростехнадзор,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 13 января 2023 г. № 13,0,1674,0.3603515625
143985,Ростехнадзор,Проект ведомственного акта,"проект приказа ""Об утверждении Требований к порядку проведения тестирования при прохождении аттестации в области промышленной безопасности, 
по вопросам безопасности гидротехнических сооружений, безопасности в сфере электроэнергетики""",1,1432,0.5595703125
143983,Минобрнауки России,Проект постановления Правительства Российской Федерации,Об утверждении Правил предоставления субсидии из федерального бюджета автономной некоммерческой организации «Университет Национальной технологической инициативы 2035» на финансовое обеспечение затрат в целях реализации отдельных результатов федерального проекта «Кадры для беспилотных авиационных систем» государственной программы Российской Федерации «Научно-технологическое развитие Российской Федерации»,1,1386,0.640625
143981,Минобрнауки России,Проект постановления Правительства Российской Федерации,Постановление,1,1138,0.2216796875
143980,Минобрнауки России,Проект постановления Правительства Российской Федерации,Об утверждении Правил предоставления субсидии из федерального бюджета автономной некоммерческой организации «Университет Национальной технологической инициативы 2035» на финансовое обеспечение затрат в целях реализации отдельных результатов федерального проекта «Кадры для беспилотных авиационных систем» государственной программы Российской Федерации «Научно-технологическое развитие Российской Федерации»,1,900,0.6396484375
143979,Минтруд России,Проект постановления Правительства Российской Федерации,"Об утверждении Правил назначения и осуществления единовременной выплаты, установленной Указом Президента Российской Федерации ""О дополнительной поддержке семей с детьми, пострадавшими от агрессии Украины после 24 февраля 2022 г.""",1,1015,0.5986328125
143978,Минтруд России,Проект ведомственного акта,О порядке исчисления среднего заработка для назначения пособия по безработице,0,1103,0.2822265625
143977,Минвостокразвития России,Проект постановления Правительства Российской Федерации,"Об утверждении предельных объемов предоставления средств федерального бюджета бюджетам субъектов Российской Федерации, входящих в состав Дальневосточного федерального округа на текущий финансовый год, плановый период и за пределами планового периода для исполнения обязательств субъектов Российской Федерации, входящих в состав Дальневосточного федерального округа, по концессионным соглашениям, заключаемым в целях реализации мероприятий планов социального развития центров экономического роста субъектов Российской Федерации, входящих в состав Дальневосточного федерального округа",1,811,0.65234375
143976,Минобрнауки России,Проект ведомственного акта,"Об утверждении порядка экспертной оценки программ (проектов программ) развития образовательных организаций высшего образования, представленных в составе пакетов документов на участие в отборе образовательных организаций высшего образования в рамках реализации программы стратегического академического лидерства «Приоритет-2030» и допущенных к участию в отборе, отчетов о реализации программ развития образовательных организаций высшего образования, признанных кандидатами на участие в программе стратегического академического лидерства «Приоритет-2030», и образовательных организаций высшего образования участников программы стратегического академического лидерства «Приоритет-2030»",1,1002,0.5869140625
143973,Минсельхоз России,Проект ведомственного акта,"проект распоряжения о внесении изменений в перечень размещаемых в информационно-телекоммуникационных сетях общего пользования, в том числе в информационно-телекоммуникационной сети «Интернет», сведений и информации, содержащихся в Федеральной государственной информационной системе прослеживаемости пестицидов и агрохимикатов, а также сведений и информации, размещаемых в форме открытых данных",1,606,0.5849609375
143975,Росимущество,Проект ведомственного акта,"Об утверждении Положения об организации и ведении гражданской обороны в Федеральном агентстве по управлению государственным имуществом, его территориальных органах 
и подведомственных организациях",1,1490,0.490234375
143974,Минобрнауки России,Проект постановления Правительства Российской Федерации,Об утверждении порядка расчета итогового балла по результатам оценки программы (проекта программы) развития образовательных организаций высшего образования и отчетов о реализации программы развития образовательной организации высшего образования комиссией Министерства науки и высшего образования Российской Федерации по проведению отбора образовательных организаций высшего образования в целях участия в программе стратегического академического лидерства «Приоритет-2030»,1,973,0.6494140625
143972,Минсельхоз России,Проект ведомственного акта,"О внесении изменений в перечень индикаторов риска нарушения обязательных требований, используемых при осуществлении федерального государственного контроля (надзора) в области безопасного обращения с пестицидами и агрохимикатами, утвержденный приказом Минсельхоза России от 26 мая 2023 г. № 530",0,627,0.5947265625
143971,МВД России,Проект постановления Правительства Российской Федерации,О внесении изменений в некоторые акты Правительства Российской Федерации,1,3914,0.3134765625
143970,Минпросвещения России,Проект ведомственного акта,"Приказ Минпросвещения России ""О внесении изменений в Порядок заполнения, учета и выдачи аттестатов об основном общем и среднем общем образовании и их дубликатов, утвержденный приказом Министерства просвещения Российской Федерации от 5 октября 2020 г. № 546""",0,1845,0.599609375
143967,Минприроды России,Проект ведомственного акта,"Об установлении границ охранной зоны государственного природного заповедника «Болоньский», а также об утверждении Положения о данной охранной зоне",1,1761,0.4072265625
143969,ФАС России,Проект ведомственного акта,"О внесении изменений в Правила применения тарифов 
на ледокольную проводку судов в акватории Северного морского пути, утвержденные приказом ФСТ России от 4 марта 2014 г. № 46-т/2",1,2127,0.435546875
143968,ФАС России,Проект ведомственного акта,"Об утверждении Перечня должностей в организациях, созданных для выполнения задач, поставленных перед Федеральной антимонопольной службой, при назначении на которые граждане и при замещении которых работники обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения о доходах, об имуществе и обязательствах имущественного характера своих супруги (супруга) и несовершеннолетних детей",1,2007,0.57421875
143966,Минздрав России,Проект ведомственного акта,"Об утверждении индикативных показателей, применяемых при осуществлении федерального государственного лицензионного контроля за деятельностью по оказанию услуг по дезинфекции, дезинсекции и дератизации",1,1095,0.5048828125
143964,Минобрнауки России,Проект постановления Правительства Российской Федерации,"О внесении изменений в постановление Правительства 
Российской Федерации от 18 апреля 2016 г. № 317 и признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации",1,938,0.548828125
143965,СФР,Проект ведомственного акта,О признании утратившими силу некоторых актов Фонда социального страхования Российской Федерации,0,509,0.298828125
143960,Минэкономразвития России,Проект ведомственного акта,"Об утверждении порядка, сроков и форм представления Донецкой Народной Республикой, Луганской Народной Республикой, Запорожской областью и Херсонской областью документов, предусматривающих направления расходов (смету) и ключевые показатели эффективности реализации мероприятий, указанных в пункте 3 Правил предоставления иных межбюджетных трансфертов из федерального бюджета бюджетам Донецкой Народной Республики, Луганской Народной Республики, Запорожской области и Херсонской области в целях софинансирования в полном объеме расходных обязательств Донецкой Народной Республики, Луганской Народной Республики, Запорожской области и Херсонской области, возникающих при реализации мероприятий, направленных на государственную поддержку малого и среднего предпринимательства, физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», и физических лиц, заинтересованных в начале осуществления предпринимательской деятельности, в 2023 году, приведенных в приложении № 44 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика», утвержденной постановлением Правительства Российской Федерации от 15 апреля 2014 г. № 316",1,1104,0.607421875
143962,Минэкономразвития России,Распоряжение правительства РФ,О признании утратившим силу распоряжения Правительства Российской Федерации от 18 ноября 2005 г. № 1962-р,1,1327,0.33984375
143959,Минобрнауки России,Проект постановления Правительства Российской Федерации,"О внесении изменений в постановление Правительства 
Российской Федерации от 18 апреля 2016 г. № 317 и признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации",1,854,0.548828125
143961,Минстрой России,Проект постановления Правительства Российской Федерации,Об авансировании государственного контракта на выполнение работ по строительству объекту «Строительство Камчатской краевой больницы» 1 этап»,1,613,0.447265625
143957,Минэнерго России,Проект ведомственного акта,Об утверждении Порядка и регламента деятельности центра единой государственной системы информации об обстановке в Мировом океане Министерства энергетики Российской Федерации,1,1557,0.45703125
143956,ФСБ России,Проект ведомственного акта,"Об утверждении Порядка продовольственного обеспечения военнослужащих органов федеральной службы безопасности и некоторых других категорий лиц, порядка организации их питания в стационарных условиях, в том числе с привлечением предприятий общественного питания, и в полевых условиях, Перечня категорий граждан и организаций, имеющих право на обеспечение продовольствием, техникой, продукцией общехозяйственного назначения и имуществом продовольственной службы за плату из объемов закупок, произведенных ФСБ России, нормы кадетского пайка, рационов питания, рационов выживания, аварийных рационов, бортовых и сухих пайков, комплектов аварийного запаса для обеспечения военнослужащих органов федеральной службы безопасности и некоторых других категорий лиц, норм замены одних продуктов другими при организации продовольственного обеспечения военнослужащих органов федеральной службы безопасности и некоторых других категорий лиц",1,631,0.5810546875
143955,Минэкономразвития России,Проект ведомственного акта,О внесении изменений в приказ Минэкономразвития России от 15 декабря 2021 г. № 765 «О ведомственных наградах Министерства экономического развития Российской Федерации»,1,1010,0.4501953125
143954,Рособрнадзор,Проект ведомственного акта,"О внесении изменений в Значения целевых показателей 
эффективности деятельности органов государственной власти субъектов Российской Федерации по осуществлению переданных им полномочий Российской Федерации в сфере образования, при выполнении которых возникают расходные обязательства субъектов Российской Федерации, 
на исполнение которых предусмотрены субвенции, формирующие единую субвенцию бюджетам субъектов Российской Федерации, утвержденные приказом Федеральной службы по надзору в сфере образования и науки 
от 10 февраля 2022 г. № 170",1,1508,0.57421875
143952,ФСБ России,Проект постановления Правительства Российской Федерации,"Об утверждении Положения о порядке оформления, переоформления и прекращения допуска граждан Российской Федерации, имеющих гражданство (подданство) иностранного государства, лиц 
без гражданства, иностранных граждан к государственной тайне, а также их доступа к сведениям, составляющим государственную тайну",1,1244,0.6201171875
143951,ФАС России,Проект ведомственного акта,"Об утверждении минимальной величины продаваемых на бирже отдельных категорий товаров производства химической и нефтехимической промышленности, произведенных и (или) реализуемых хозяйствующим субъектом, занимающим доминирующее положение на соответствующих оптовых товарных рынках, и требований к биржевым торгам, в ходе которых заключаются сделки с отдельными категориями товаров производства химической и нефтехимической промышленности, произведенных и (или) реализуемых хозяйствующим субъектом, занимающим доминирующее положение на соответствующих оптовых товарных рынках",0,2045,0.58984375
143950,Минобрнауки России,Проект постановления Правительства Российской Федерации,"О внесении изменений в постановление Правительства 
Российской Федерации от 18 апреля 2016 г. № 317 и признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации",1,805,0.548828125
143949,Минфин России,Проект ведомственного акта,"Об утверждении Порядка согласования Федеральной пробирной палатой инструкций, норм и нормативов, составляемых организациями, осуществляющими аффинаж драгоценных металлов",0,659,0.44921875
143948,Минтранс России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 7 октября 2020 г. № 1616,1,1296,0.361328125
143947,Минобрнауки России,Проект постановления Правительства Российской Федерации,"проект постановления Правительства Российской Федерации ""О внесении изменений в некоторые акты Правительства Российской Федерации""",0,1031,0.4462890625
143943,Минобрнауки России,Проект ведомственного акта,"Об утверждении перечня целевых показателей эффективности реализации программ развития образовательных организаций высшего образования, которым предоставляется поддержка в рамках программы стратегического академического лидерства «Приоритет-2030», и методик их расчета",1,1052,0.5966796875
143945,Минстрой России,Проект постановления Правительства Российской Федерации,О внесении изменения в постановление Правительства Российской Федерации от 26 августа 2023 г. № 1389,1,696,0.361328125
143944,Минобрнауки России,Проект постановления Правительства Российской Федерации,"Проект постановления Правительства Российской Федерации ""О внесении изменений в некоторые акты Правительства Российской Федерации""",1,1298,0.435546875
143946,Минпромторг России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 28 февраля 2019 г. № 224,0,2937,0.3740234375
143942,ФАС России,Проект ведомственного акта,О внесении изменений в приложение № 1 к приказу ФАС России от 8 ноября 2021 г. № 1229/21 и приложение № 1 к приказу ФАС России от 21 декабря 2021 г. № 1481/21,1,1941,0.388671875
143941,Минздрав России,Проект ведомственного акта,Об утверждении Порядка оказания медицинской помощи по профилю «детская эндокринология»,0,1240,0.3056640625
143938,Роструд,Проект ведомственного акта,О внесении изменений в некоторые приказы Федеральной службы по труду и занятости в части оптимизации государственных услуг,1,3771,0.34375
143940,Росгвардия,Проект ведомственного акта,"Об утверждении Временной нормы снабжения имуществом вещевой службы военнослужащих войск национальной гвардии Российской Федерации и лиц, проходящих службу в войсках национальной гвардии Российской Федерации и имеющих специальные звания полиции, в полевых условиях с ограниченной возможностью использования воды",1,734,0.5791015625
143939,ФНС России,Проект ведомственного акта,"О признании утратившими силу приложений № 1 - 4, 7 к приказу Федеральной налоговой службы от 11 апреля 2022 года № ЕД-7-2/301@",1,698,0.3330078125
143936,Минвостокразвития России,Проект ведомственного акта,"Об утверждении формата и структуры представления в таможенные органы Федеральную таможенную службу документов и сведений, предусмотренных частями 15 - 17 статьи 13 Федерального закона от 29 декабря 2014 г. № 473-ФЗ «О территориях опережающего развития в Российской Федерации», частями 15 - 17 статьи 11 Федерального закона от 13 июля 
2015 г. № 212-ФЗ «О свободном порте Владивосток»",0,818,0.5849609375
143935,Минобрнауки России,Проект ведомственного акта,"Об утверждении Порядка проведения экспертизы предварительных отчетов о реализации проектов или исследовательских программ в рамках предоставления грантов в форме субсидий 
из федерального бюджета научным организациям и образовательным организациям высшего образования на реализацию отдельных мероприятий Федеральной научно-технической программы развития генетических технологий на 2019–2027 годы",1,800,0.59765625
143934,Минсельхоз России,Проект постановления Правительства Российской Федерации,"О введении временного запрета на вывоз риса и крупы рисовой 
из Российской Федерации",1,738,0.34375
143932,Минтранс России,Проект ведомственного акта,"О внесении изменений в Перечень должностей в организациях, созданных для выполнения задач, поставленных перед Министерством транспорта Российской Федерации, при назначении на которые граждане и при замещении которых работники обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения о доходах, об имуществе и обязательствах имущественного характера своих супруги (супруга) и несовершеннолетних детей, утвержденный приказом Министерства транспорта Российской Федерации от 5 июля 2023 г. № 244",1,955,0.5869140625
143937,ФСБ России,Проект постановления Правительства Российской Федерации,"Об утверждении Инструкции о порядке допуска должностных лиц 
и граждан Российской Федерации к государственной тайне и признании утратившими силу некоторых актов и отдельных положений некоторых актов Правительства Российской Федерации",1,2216,0.6064453125
143931,ГУСП,Проект ведомственного акта,"Об утверждении порядка и сроков формирования списков граждан - участников комплекса процессных мероприятий «Выполнение государственных обязательств по обеспечению жильем отдельных категорий граждан» государственной программы Российской Федерации «Обеспечение доступным и комфортным жильем и коммунальными услугами граждан Российской Федерации», состоящих на учете в Главном управлении специальных программ Президента Российской Федерации и подтвердивших свое участие в процессных мероприятиях в планируемом году, учета граждан, подлежащих переселению из закрытых военных городков, находящихся в ведении Главного управления специальных программ Президента Российской Федерации, а также порядка оформления и выдачи государственных жилищных сертификатов в Главном управлении специальных программ Президента Российской Федерации",1,596,0.5703125
143933,ФНС России,Проект ведомственного акта,Об утверждении формата и порядка направления банковской гарантии в налоговый орган в электронной форме,0,1389,0.3125
143929,Минэнерго России,Проект ведомственного акта,"О внесении изменений в Методические указания по технологическому проектированию линий электропередачи классом напряжения 35 – 750 кВ, утвержденные приказом Минэнерго России от 31 августа 2022 г. № 884",0,1698,0.4951171875
143928,ФНС России,Проект ведомственного акта,Об утверждении формы договора залога,0,957,0.19140625
143930,Ростехнадзор,Проект ведомственного акта,федеральные нормы и правила в области использования атомной энергии «Основные правила учета и контроля радиоактивных веществ и радиоактивных отходов в организации» (НП-067-ХХ),1,1479,0.4453125
143927,Минспорт России,Проект ведомственного акта,Об учреждении памятной медали в честь 10-летия XXII Олимпийских зимних игр и XI Паралимпийских зимних игр 2014 года в г. Сочи,0,2005,0.3525390625
143925,ФСИН России,Проект ведомственного акта,Об утверждении типовых структур и типовых штатных расписаний территориальных органов Федеральной службы исполнения наказаний,1,1128,0.357421875
143926,ФСО России,Проект ведомственного акта,"О плате, взимаемой с родителей (законных представителей) за присмотр и уход за детьми в дошкольных образовательных организациях, находящихся в ведении Федеральной службы охраны Российской Федерации",0,2504,0.494140625
143924,Минэкономразвития России,Проект ведомственного акта,"Об утверждении форм годового отчета о проведенных конкурсах на право заключения концессионного соглашения, соглашения о государственно-частном партнерстве, соглашения о муниципально-частном партнерстве в электронной форме на электронной площадке, включенной в перечень электронных площадок, утвержденный Правительством Российской Федерации в соответствии с Федеральным законом «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд",1,1172,0.6064453125
143923,Минпромторг России,Проект федерального закона,О внесении изменений в статью 8 Федерального закона от 13 декабря 1996 г. № 150-ФЗ «Об оружии»,1,2329,0.298828125
143922,ФТС России,Проект ведомственного акта,"Об утверждении системы показателей ежегодного мониторинга социально-экономического и правового
положения сотрудников таможенных органов Российской Федерации, граждан, уволенных со службы в таможенных органах Российской Федерации, членов их семей и лиц, находящихся (находившихся) на их иждивении",1,4312,0.578125
143921,ФТС России,Проект ведомственного акта,"Об утверждении системы показателей ежегодного мониторинга социально-экономического и правового
положения сотрудников таможенных органов Российской Федерации, граждан, уволенных со службы
в таможенных органах Российской Федерации, членов их семей и лиц, находящихся (находившихся) на их иждивении",1,3930,0.578125
143920,Минсельхоз России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 15 апреля 2014 г. № 314,1,645,0.3623046875
143919,Минпросвещения России,Проект ведомственного акта,"Приказ Минпросвещения России и Рособрнадзора ""Об особенностях проведения государственной итоговой аттестации при завершении освоения образовательных программ основного общего 
и среднего общего образования в 2024 году""",0,2090,0.552734375
143916,Минпросвещения России,Проект постановления Правительства Российской Федерации,"Постановление Правительства Российской Федерации ""Об особенностях проведения государственной итоговой аттестации и приема на обучение в 2024 году""",0,1745,0.4853515625
143913,СФР,Проект ведомственного акта,"О признании утратившими силу постановления Правления Пенсионного фонда Российской Федерации от 6 сентября 2019 г. № 446п 
и отдельного положения постановления Правления Пенсионного фонда Российской Федерации от 23 сентября 2020 г. № 703п",0,446,0.5361328125
